file,host_in_file,n_obs,t_baseline_days,telescope,reference,pl_name,hostname,hd_name,hip_name,tic_id,ra,dec,sy_dist,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_rvamp,pl_rvamperr1,pl_rvamperr2,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2,st_teff,st_tefferr1,st_tefferr2,discoverymethod,disc_year,default_flag
UID_0027253_RVC_003.tbl,HD 38529,111,1968.6408219998702,3.0m Shane and 0.6m CAT,"Butler et al. 2006 (ApJ, 646, 505)",HD 38529 c,HD 38529,HD 38529,HIP 27253,TIC 200093173,86.6451363,1.1675866,42.3538,2127.60566,1.49376,-1.55088,3.226,0.131,-0.144,0.357,0.005,-0.005,104.559,6.393,-8.722,21.038,0.92,-0.919,2450148.293,6.317,-6.122,,,,10.38,1.025,-0.884,,,,171.084,1.049,-1.038,0.98,0.125,-0.125,,,,,,,Radial Velocity,2000.0,1.0
UID_0027253_RVC_004.tbl,HD 38529,23,1166.9500000001863,10m Keck I,"Fischer et al. 2001 (ApJ, 551, 1107)",HD 38529 b,HD 38529,HD 38529,HIP 27253,TIC 200093173,86.6451363,1.1675866,42.3538,14.3099,0.00013,-0.00013,0.115,0.005,-0.005,0.256,0.009,-0.009,,,,95.254,2.24,-2.262,2450406.627,0.088,-0.091,,,,0.65,0.054,-0.057,0.65,0.054,-0.057,56.993,0.655,-0.655,0.98,0.125,-0.125,,,,,,,Radial Velocity,2000.0,1.0
UID_0027253_RVC_004.tbl,HD 38529,23,1166.9500000001863,10m Keck I,"Fischer et al. 2001 (ApJ, 551, 1107)",HD 38529 c,HD 38529,HD 38529,HIP 27253,TIC 200093173,86.6451363,1.1675866,42.3538,2127.60566,1.49376,-1.55088,3.226,0.131,-0.144,0.357,0.005,-0.005,104.559,6.393,-8.722,21.038,0.92,-0.919,2450148.293,6.317,-6.122,,,,10.38,1.025,-0.884,,,,171.084,1.049,-1.038,0.98,0.125,-0.125,,,,,,,Radial Velocity,2000.0,1.0
UID_0027253_RVC_005.tbl,HD 38529,52,528.6399999996647,3.0m Shane and 0.6m CAT,"Fischer et al. 2001 (ApJ, 551, 1107)",HD 38529 b,HD 38529,HD 38529,HIP 27253,TIC 200093173,86.6451363,1.1675866,42.3538,14.3099,0.00013,-0.00013,0.115,0.005,-0.005,0.256,0.009,-0.009,,,,95.254,2.24,-2.262,2450406.627,0.088,-0.091,,,,0.65,0.054,-0.057,0.65,0.054,-0.057,56.993,0.655,-0.655,0.98,0.125,-0.125,,,,,,,Radial Velocity,2000.0,1.0
UID_0027253_RVC_005.tbl,HD 38529,52,528.6399999996647,3.0m Shane and 0.6m CAT,"Fischer et al. 2001 (ApJ, 551, 1107)",HD 38529 c,HD 38529,HD 38529,HIP 27253,TIC 200093173,86.6451363,1.1675866,42.3538,2127.60566,1.49376,-1.55088,3.226,0.131,-0.144,0.357,0.005,-0.005,104.559,6.393,-8.722,21.038,0.92,-0.919,2450148.293,6.317,-6.122,,,,10.38,1.025,-0.884,,,,171.084,1.049,-1.038,0.98,0.125,-0.125,,,,,,,Radial Velocity,2000.0,1.0
UID_0027253_RVC_006.tbl,HD 38529,45,2117.1440000003204,10m Keck I,"Fischer et al. 2003 (ApJ, 586, 1394)",HD 38529 b,HD 38529,HD 38529,HIP 27253,TIC 200093173,86.6451363,1.1675866,42.3538,14.3099,0.00013,-0.00013,0.115,0.005,-0.005,0.256,0.009,-0.009,,,,95.254,2.24,-2.262,2450406.627,0.088,-0.091,,,,0.65,0.054,-0.057,0.65,0.054,-0.057,56.993,0.655,-0.655,0.98,0.125,-0.125,,,,,,,Radial Velocity,2000.0,1.0
UID_0027253_RVC_006.tbl,HD 38529,45,2117.1440000003204,10m Keck I,"Fischer et al. 2003 (ApJ, 586, 1394)",HD 38529 c,HD 38529,HD 38529,HIP 27253,TIC 200093173,86.6451363,1.1675866,42.3538,2127.60566,1.49376,-1.55088,3.226,0.131,-0.144,0.357,0.005,-0.005,104.559,6.393,-8.722,21.038,0.92,-0.919,2450148.293,6.317,-6.122,,,,10.38,1.025,-0.884,,,,171.084,1.049,-1.038,0.98,0.125,-0.125,,,,,,,Radial Velocity,2000.0,1.0
UID_0027253_RVC_007.tbl,HD 38529,80,1233.628000000026,3.0m Shane and 0.6m CAT,"Fischer et al. 2003 (ApJ, 586, 1394)",HD 38529 b,HD 38529,HD 38529,HIP 27253,TIC 200093173,86.6451363,1.1675866,42.3538,14.3099,0.00013,-0.00013,0.115,0.005,-0.005,0.256,0.009,-0.009,,,,95.254,2.24,-2.262,2450406.627,0.088,-0.091,,,,0.65,0.054,-0.057,0.65,0.054,-0.057,56.993,0.655,-0.655,0.98,0.125,-0.125,,,,,,,Radial Velocity,2000.0,1.0
UID_0027253_RVC_007.tbl,HD 38529,80,1233.628000000026,3.0m Shane and 0.6m CAT,"Fischer et al. 2003 (ApJ, 586, 1394)",HD 38529 c,HD 38529,HD 38529,HIP 27253,TIC 200093173,86.6451363,1.1675866,42.3538,2127.60566,1.49376,-1.55088,3.226,0.131,-0.144,0.357,0.005,-0.005,104.559,6.393,-8.722,21.038,0.92,-0.919,2450148.293,6.317,-6.122,,,,10.38,1.025,-0.884,,,,171.084,1.049,-1.038,0.98,0.125,-0.125,,,,,,,Radial Velocity,2000.0,1.0
UID_0027253_RVC_008.tbl,HD 38529,73,822.1295899995603,9.2m Hobby Eberly Telescope (HET),"Wittenmyer et al. 2009 (ApJS, 182, 97)",HD 38529 b,HD 38529,HD 38529,HIP 27253,TIC 200093173,86.6451363,1.1675866,42.3538,14.3099,0.00013,-0.00013,0.115,0.005,-0.005,0.256,0.009,-0.009,,,,95.254,2.24,-2.262,2450406.627,0.088,-0.091,,,,0.65,0.054,-0.057,0.65,0.054,-0.057,56.993,0.655,-0.655,0.98,0.125,-0.125,,,,,,,Radial Velocity,2000.0,1.0
UID_0027253_RVC_008.tbl,HD 38529,73,822.1295899995603,9.2m Hobby Eberly Telescope (HET),"Wittenmyer et al. 2009 (ApJS, 182, 97)",HD 38529 c,HD 38529,HD 38529,HIP 27253,TIC 200093173,86.6451363,1.1675866,42.3538,2127.60566,1.49376,-1.55088,3.226,0.131,-0.144,0.357,0.005,-0.005,104.559,6.393,-8.722,21.038,0.92,-0.919,2450148.293,6.317,-6.122,,,,10.38,1.025,-0.884,,,,171.084,1.049,-1.038,0.98,0.125,-0.125,,,,,,,Radial Velocity,2000.0,1.0
UID_0027253_RVC_009.tbl,HD 38529,7,386.93656000029296,2.7m Harlan J. Smith (HJS) telescope,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HD 38529 b,HD 38529,HD 38529,HIP 27253,TIC 200093173,86.6451363,1.1675866,42.3538,14.3099,0.00013,-0.00013,0.115,0.005,-0.005,0.256,0.009,-0.009,,,,95.254,2.24,-2.262,2450406.627,0.088,-0.091,,,,0.65,0.054,-0.057,0.65,0.054,-0.057,56.993,0.655,-0.655,0.98,0.125,-0.125,,,,,,,Radial Velocity,2000.0,1.0
UID_0027253_RVC_009.tbl,HD 38529,7,386.93656000029296,2.7m Harlan J. Smith (HJS) telescope,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HD 38529 c,HD 38529,HD 38529,HIP 27253,TIC 200093173,86.6451363,1.1675866,42.3538,2127.60566,1.49376,-1.55088,3.226,0.131,-0.144,0.357,0.005,-0.005,104.559,6.393,-8.722,21.038,0.92,-0.919,2450148.293,6.317,-6.122,,,,10.38,1.025,-0.884,,,,171.084,1.049,-1.038,0.98,0.125,-0.125,,,,,,,Radial Velocity,2000.0,1.0
UID_0027253_RVC_010.tbl,HD 38529,58,4306.169536999892,10m Keck I,"Wright et al. 2009 (ApJ, 693, 1084)",HD 38529 b,HD 38529,HD 38529,HIP 27253,TIC 200093173,86.6451363,1.1675866,42.3538,14.3099,0.00013,-0.00013,0.115,0.005,-0.005,0.256,0.009,-0.009,,,,95.254,2.24,-2.262,2450406.627,0.088,-0.091,,,,0.65,0.054,-0.057,0.65,0.054,-0.057,56.993,0.655,-0.655,0.98,0.125,-0.125,,,,,,,Radial Velocity,2000.0,1.0
UID_0027253_RVC_010.tbl,HD 38529,58,4306.169536999892,10m Keck I,"Wright et al. 2009 (ApJ, 693, 1084)",HD 38529 c,HD 38529,HD 38529,HIP 27253,TIC 200093173,86.6451363,1.1675866,42.3538,2127.60566,1.49376,-1.55088,3.226,0.131,-0.144,0.357,0.005,-0.005,104.559,6.393,-8.722,21.038,0.92,-0.919,2450148.293,6.317,-6.122,,,,10.38,1.025,-0.884,,,,171.084,1.049,-1.038,0.98,0.125,-0.125,,,,,,,Radial Velocity,2000.0,1.0
UID_0027253_RVC_011.tbl,HD 38529,117,3447.6486879996955,3.0m Shane and 0.6m CAT,"Wright et al. 2009 (ApJ, 693, 1084)",HD 38529 b,HD 38529,HD 38529,HIP 27253,TIC 200093173,86.6451363,1.1675866,42.3538,14.3099,0.00013,-0.00013,0.115,0.005,-0.005,0.256,0.009,-0.009,,,,95.254,2.24,-2.262,2450406.627,0.088,-0.091,,,,0.65,0.054,-0.057,0.65,0.054,-0.057,56.993,0.655,-0.655,0.98,0.125,-0.125,,,,,,,Radial Velocity,2000.0,1.0
UID_0027253_RVC_011.tbl,HD 38529,117,3447.6486879996955,3.0m Shane and 0.6m CAT,"Wright et al. 2009 (ApJ, 693, 1084)",HD 38529 c,HD 38529,HD 38529,HIP 27253,TIC 200093173,86.6451363,1.1675866,42.3538,2127.60566,1.49376,-1.55088,3.226,0.131,-0.144,0.357,0.005,-0.005,104.559,6.393,-8.722,21.038,0.92,-0.919,2450148.293,6.317,-6.122,,,,10.38,1.025,-0.884,,,,171.084,1.049,-1.038,0.98,0.125,-0.125,,,,,,,Radial Velocity,2000.0,1.0
UID_0027384_RVC_001.tbl,HD 38801,10,856.8571000001393,10m Keck I,"Harakawa et al. 2010 (ApJ, 715, 550)",HD 38801 b,HD 38801,HD 38801,HIP 27384,TIC 66650754,86.9963141,-8.3280256,91.4349,685.25,0.85,-0.85,1.623,0.047,-0.049,0.017,0.013,-0.011,,,,97.115,238.614,-71.9,2456752.9,126.5,-102.1,,,,9.698,0.573,-0.587,9.698,0.573,-0.587,197.29,3.52,-3.43,1.207,0.108,-0.108,2.029,0.286,-0.286,5338.0,59.0,-59.0,Radial Velocity,2009.0,1.0
UID_0027384_RVC_002.tbl,HD 38801,11,1091.938599999994,8.2m Subaru,"Harakawa et al. 2010 (ApJ, 715, 550)",HD 38801 b,HD 38801,HD 38801,HIP 27384,TIC 66650754,86.9963141,-8.3280256,91.4349,685.25,0.85,-0.85,1.623,0.047,-0.049,0.017,0.013,-0.011,,,,97.115,238.614,-71.9,2456752.9,126.5,-102.1,,,,9.698,0.573,-0.587,9.698,0.573,-0.587,197.29,3.52,-3.43,1.207,0.108,-0.108,2.029,0.286,-0.286,5338.0,59.0,-59.0,Radial Velocity,2009.0,1.0
UID_0027887_RVC_001.tbl,HD 40307,129,877.7414190000854,3.6m,"Mayor et al. 2009 (A&A, 493, 639)",HD 40307 b,HD 40307,HD 40307,HIP 27887,TIC 374859347,88.5172191,-60.0237289,12.9363,4.3123,0.0011,-0.0012,0.0468,0.0024,-0.0023,0.2,0.14,-0.16,,,,194.8,45.8,-57.3,,,,,,,0.0126,0.0025,-0.0022,0.0126,0.0025,-0.0022,1.94,0.31,-0.27,0.77,0.05,-0.05,,,,4956.0,50.0,-50.0,Radial Velocity,2009.0,1.0
UID_0027887_RVC_001.tbl,HD 40307,129,877.7414190000854,3.6m,"Mayor et al. 2009 (A&A, 493, 639)",HD 40307 c,HD 40307,HD 40307,HIP 27887,TIC 374859347,88.5172191,-60.0237289,12.9363,9.6184,0.005,-0.0049,0.0799,0.004,-0.004,0.06,0.11,-0.06,,,,234.9,,,,,,,,,0.0208,0.0035,-0.0031,0.0208,0.0035,-0.0031,2.45,0.3,-0.28,0.77,0.05,-0.05,,,,4956.0,50.0,-50.0,Radial Velocity,2009.0,1.0
UID_0027887_RVC_001.tbl,HD 40307,129,877.7414190000854,3.6m,"Mayor et al. 2009 (A&A, 493, 639)",HD 40307 d,HD 40307,HD 40307,HIP 27887,TIC 374859347,88.5172191,-60.0237289,12.9363,20.432,0.022,-0.024,0.1321,0.0066,-0.0066,0.07,0.11,-0.07,,,,17.2,,,,,,,,,0.0299,0.0053,-0.0047,0.0299,0.0053,-0.0047,2.75,0.35,-0.35,0.77,0.05,-0.05,,,,4956.0,50.0,-50.0,Radial Velocity,2009.0,1.0
UID_0027887_RVC_001.tbl,HD 40307,129,877.7414190000854,3.6m,"Mayor et al. 2009 (A&A, 493, 639)",HD 40307 f,HD 40307,HD 40307,HIP 27887,TIC 374859347,88.5172191,-60.0237289,12.9363,51.76,0.5,-0.46,0.247,0.011,-0.014,0.02,0.2,-0.02,,,,355.2,,,,,,,,,0.0164,0.0047,-0.005,0.0164,0.0047,-0.005,1.09,0.28,-0.32,0.77,0.05,-0.05,,,,4956.0,50.0,-50.0,Radial Velocity,2013.0,1.0
UID_0027887_RVC_001.tbl,HD 40307,129,877.7414190000854,3.6m,"Mayor et al. 2009 (A&A, 493, 639)",HD 40307 g,HD 40307,HD 40307,HIP 27887,TIC 374859347,88.5172191,-60.0237289,12.9363,197.8,5.7,-9.0,0.6,0.034,-0.033,0.29,0.31,-0.29,,,,91.7,,,,,,,,,0.0223,0.0082,-0.0082,0.0223,0.0082,-0.0082,0.95,0.32,-0.3,0.77,0.05,-0.05,,,,4956.0,50.0,-50.0,Radial Velocity,2013.0,1.0
UID_0028393_RVC_001.tbl,HD 41004A,86,420.8565960000269,1.2m Euler Swiss telescope,"Santos et al. 2002 (A&A, 392, 215)",HD 41004 A b,HD 41004 A,HD 41004 A,HIP 28393 A,TIC 219152539,89.9566041,-48.2394189,36.69117,963.0,38.0,-38.0,,,,0.74,0.2,-0.2,,,,97.0,31.0,-31.0,2452425.0,37.0,-37.0,,,,2.54,0.74,-0.74,2.54,0.74,-0.74,99.0,60.0,-60.0,,,,,,,,,,Radial Velocity,2004.0,1.0
UID_0028393_RVC_002.tbl,HD 41004A,103,444.9591800002381,1.2m Euler Swiss telescope,"Zucker et al. 2003 (A&A, 404, 775)",HD 41004 A b,HD 41004 A,HD 41004 A,HIP 28393 A,TIC 219152539,89.9566041,-48.2394189,36.69117,963.0,38.0,-38.0,,,,0.74,0.2,-0.2,,,,97.0,31.0,-31.0,2452425.0,37.0,-37.0,,,,2.54,0.74,-0.74,2.54,0.74,-0.74,99.0,60.0,-60.0,,,,,,,,,,Radial Velocity,2004.0,1.0
UID_0028393_RVC_003.tbl,HD 41004A,149,1107.000110000372,1.2m Euler Swiss telescope,"Zucker et al. 2004 (A&A, 426, 695)",HD 41004 A b,HD 41004 A,HD 41004 A,HIP 28393 A,TIC 219152539,89.9566041,-48.2394189,36.69117,963.0,38.0,-38.0,,,,0.74,0.2,-0.2,,,,97.0,31.0,-31.0,2452425.0,37.0,-37.0,,,,2.54,0.74,-0.74,2.54,0.74,-0.74,99.0,60.0,-60.0,,,,,,,,,,Radial Velocity,2004.0,1.0
UID_0028767_RVC_001.tbl,HD 40979,26,1526.904618000146,10m Keck I,"Butler et al. 2006 (ApJ, 646, 505)",HD 40979 b,HD 40979,HD 40979,HIP 28767,TIC 440489582,91.1253346,44.2597855,34.0883,264.14999,0.23,-0.23,0.85,0.01,-0.01,0.25,0.01,-0.01,,,,,,,,,,,,,4.67,0.34,-0.34,4.67,0.34,-0.34,119.4,2.2,-2.2,1.45,0.15,-0.15,1.21,0.02,-0.02,6165.0,25.0,-25.0,Radial Velocity,2002.0,1.0
UID_0028767_RVC_002.tbl,HD 40979,39,2236.8954509999603,3.0m Shane and 0.6m CAT,"Butler et al. 2006 (ApJ, 646, 505)",HD 40979 b,HD 40979,HD 40979,HIP 28767,TIC 440489582,91.1253346,44.2597855,34.0883,264.14999,0.23,-0.23,0.85,0.01,-0.01,0.25,0.01,-0.01,,,,,,,,,,,,,4.67,0.34,-0.34,4.67,0.34,-0.34,119.4,2.2,-2.2,1.45,0.15,-0.15,1.21,0.02,-0.02,6165.0,25.0,-25.0,Radial Velocity,2002.0,1.0
UID_0028767_RVC_003.tbl,HD 40979,13,318.1669999998994,10m Keck I,"Fischer et al. 2003 (ApJ, 586, 1394)",HD 40979 b,HD 40979,HD 40979,HIP 28767,TIC 440489582,91.1253346,44.2597855,34.0883,264.14999,0.23,-0.23,0.85,0.01,-0.01,0.25,0.01,-0.01,,,,,,,,,,,,,4.67,0.34,-0.34,4.67,0.34,-0.34,119.4,2.2,-2.2,1.45,0.15,-0.15,1.21,0.02,-0.02,6165.0,25.0,-25.0,Radial Velocity,2002.0,1.0
UID_0028767_RVC_004.tbl,HD 40979,32,1703.226000000257,3.0m Shane and 0.6m CAT,"Fischer et al. 2003 (ApJ, 586, 1394)",HD 40979 b,HD 40979,HD 40979,HIP 28767,TIC 440489582,91.1253346,44.2597855,34.0883,264.14999,0.23,-0.23,0.85,0.01,-0.01,0.25,0.01,-0.01,,,,,,,,,,,,,4.67,0.34,-0.34,4.67,0.34,-0.34,119.4,2.2,-2.2,1.45,0.15,-0.15,1.21,0.02,-0.02,6165.0,25.0,-25.0,Radial Velocity,2002.0,1.0
UID_0028767_RVC_005.tbl,HD 40979,91,1077.3038900000975,9.2m Hobby Eberly Telescope (HET),"Wittenmyer et al. 2009 (ApJS, 182, 97)",HD 40979 b,HD 40979,HD 40979,HIP 28767,TIC 440489582,91.1253346,44.2597855,34.0883,264.14999,0.23,-0.23,0.85,0.01,-0.01,0.25,0.01,-0.01,,,,,,,,,,,,,4.67,0.34,-0.34,4.67,0.34,-0.34,119.4,2.2,-2.2,1.45,0.15,-0.15,1.21,0.02,-0.02,6165.0,25.0,-25.0,Radial Velocity,2002.0,1.0
UID_0028767_RVC_006.tbl,HD 40979,4,384.93925999989733,2.7m Harlan J. Smith (HJS) telescope,"Wittenmyer et al. 2009 (ApJS, 182, 97)",HD 40979 b,HD 40979,HD 40979,HIP 28767,TIC 440489582,91.1253346,44.2597855,34.0883,264.14999,0.23,-0.23,0.85,0.01,-0.01,0.25,0.01,-0.01,,,,,,,,,,,,,4.67,0.34,-0.34,4.67,0.34,-0.34,119.4,2.2,-2.2,1.45,0.15,-0.15,1.21,0.02,-0.02,6165.0,25.0,-25.0,Radial Velocity,2002.0,1.0
UID_0029650_RVC_001.tbl,HD 43042,29,3978.9333899999037,3.0m Shane,"Howard & Fulton, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UID_0029804_RVC_001.tbl,HD 43848,10,1509.9120000000112,6.5m Magellan II (Clay) telescope,"Minniti et al. 2009 (ApJ, 693, 1424)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UID_0029860_RVC_001.tbl,HD 43587,14,1637.632000000216,10m Keck I,"Vogt et al. 2002 (ApJ, 568, 352)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UID_0030057_RVC_001.tbl,HD 43691,22,538.720100000035,1.93m,"da Silva et al. 2007 (A&A, 473, 323)",HD 43691 b,HD 43691,HD 43691,HIP 30057,TIC 258444495,94.8946124,41.0920773,85.6009,36.9987,0.0011,-0.0011,0.238,0.015,-0.015,0.0796,0.0067,-0.0067,,,,292.7,4.8,-4.8,2463048.04,0.49,-0.49,,,,2.55,0.34,-0.34,2.55,0.34,-0.34,130.06,0.84,-0.84,1.32,0.25,-0.25,1.6,0.11,-0.11,6093.0,,,Radial Velocity,2007.0,1.0
UID_0030057_RVC_002.tbl,HD 43691,14,110.80099999997765,1.93m,"da Silva et al. 2007 (A&A, 473, 323)",HD 43691 b,HD 43691,HD 43691,HIP 30057,TIC 258444495,94.8946124,41.0920773,85.6009,36.9987,0.0011,-0.0011,0.238,0.015,-0.015,0.0796,0.0067,-0.0067,,,,292.7,4.8,-4.8,2463048.04,0.49,-0.49,,,,2.55,0.34,-0.34,2.55,0.34,-0.34,130.06,0.84,-0.84,1.32,0.25,-0.25,1.6,0.11,-0.11,6093.0,,,Radial Velocity,2007.0,1.0
UID_0030579_RVC_001.tbl,HD 45364,58,1582.7720569996163,3.6m,"Correia et al. 2009 (A&A, 496, 521)",HD 45364 b,HD 45364,HD 45364,HIP 30579,TIC 117768715,96.4105736,-31.4810037,34.354,225.79,0.81,-0.76,0.6793,0.0016,-0.0015,0.067,0.016,-0.016,,,,92.0,22.0,-25.0,2453374.0,15.0,-16.0,,,,0.1893,0.0062,-0.0063,0.1893,0.0062,-0.0063,7.23,0.24,-0.24,0.82,0.05,-0.05,0.89,0.01,-0.02,5466.0,59.0,-32.0,Radial Velocity,2008.0,1.0
UID_0030579_RVC_001.tbl,HD 45364,58,1582.7720569996163,3.6m,"Correia et al. 2009 (A&A, 496, 521)",HD 45364 c,HD 45364,HD 45364,HIP 30579,TIC 117768715,96.4105736,-31.4810037,34.354,345.43,0.54,-0.57,0.902,0.001,-0.001,0.019,0.011,-0.01,,,,244.0,54.0,-68.0,2453306.0,52.0,-65.0,,,,0.549,0.0075,-0.0074,0.549,0.0075,-0.0074,18.15,0.25,-0.24,0.82,0.05,-0.05,0.89,0.01,-0.02,5466.0,59.0,-32.0,Radial Velocity,2008.0,1.0
UID_0030860_RVC_001.tbl,HD 45350,38,2203.01716400031,10m Keck I,"Butler et al. 2006 (ApJ, 646, 505)",HD 45350 b,HD 45350,HD 45350,HIP 30860,TIC 144132551,97.1902262,38.9627315,46.8733,963.6,3.4,-3.4,1.92,0.07,-0.07,0.778,0.009,-0.009,,,,343.4,2.3,-2.3,2451825.3,7.1,-7.1,,,,1.79,0.14,-0.14,1.79,0.14,-0.14,58.0,1.7,-1.7,0.98,0.114243,-0.156137,1.26442,0.096618,-0.051634,5566.0,158.59,-132.98,Radial Velocity,2004.0,1.0
UID_0030860_RVC_002.tbl,HD 45350,28,142.62806000001729,9.2m Hobby Eberly Telescope (HET),"Endl et al. 2006 (AJ, 131, 3131)",HD 45350 b,HD 45350,HD 45350,HIP 30860,TIC 144132551,97.1902262,38.9627315,46.8733,963.6,3.4,-3.4,1.92,0.07,-0.07,0.778,0.009,-0.009,,,,343.4,2.3,-2.3,2451825.3,7.1,-7.1,,,,1.79,0.14,-0.14,1.79,0.14,-0.14,58.0,1.7,-1.7,0.98,0.114243,-0.156137,1.26442,0.096618,-0.051634,5566.0,158.59,-132.98,Radial Velocity,2004.0,1.0
UID_0030860_RVC_003.tbl,HD 45350,45,1885.9800299997441,2.7m Harlan J. Smith (HJS) telescope,"Endl et al. 2006 (AJ, 131, 3131)",HD 45350 b,HD 45350,HD 45350,HIP 30860,TIC 144132551,97.1902262,38.9627315,46.8733,963.6,3.4,-3.4,1.92,0.07,-0.07,0.778,0.009,-0.009,,,,343.4,2.3,-2.3,2451825.3,7.1,-7.1,,,,1.79,0.14,-0.14,1.79,0.14,-0.14,58.0,1.7,-1.7,0.98,0.114243,-0.156137,1.26442,0.096618,-0.051634,5566.0,158.59,-132.98,Radial Velocity,2004.0,1.0
UID_0030860_RVC_004.tbl,HD 45350,30,1527.8300000000745,10m Keck I,"Marcy et al. 2005 (ApJ, 619, 570)",HD 45350 b,HD 45350,HD 45350,HIP 30860,TIC 144132551,97.1902262,38.9627315,46.8733,963.6,3.4,-3.4,1.92,0.07,-0.07,0.778,0.009,-0.009,,,,343.4,2.3,-2.3,2451825.3,7.1,-7.1,,,,1.79,0.14,-0.14,1.79,0.14,-0.14,58.0,1.7,-1.7,0.98,0.114243,-0.156137,1.26442,0.096618,-0.051634,5566.0,158.59,-132.98,Radial Velocity,2004.0,1.0
UID_0030905_RVC_001.tbl,HD 45652,19,146.76072999974713,1.2m Euler Swiss telescope,"Santos et al. 2008 (A&A, 487, 369)",HD 45652 b,HD 45652,HD 45652,HIP 30905,TIC 206948365,97.3058709,10.9336212,34.8541,44.073,0.0048,-0.0048,0.237,0.011,-0.011,0.607,0.026,-0.026,,,,227.7,5.6,-5.6,2463720.92,0.45,-0.45,,,,0.433,0.076,-0.076,0.433,0.076,-0.076,33.2,1.8,-1.8,0.92,0.13,-0.13,0.94,0.04,-0.04,5294.0,,,Radial Velocity,2008.0,1.0
UID_0030905_RVC_002.tbl,HD 45652,14,115.63890000013635,1.93m,"Santos et al. 2008 (A&A, 487, 369)",HD 45652 b,HD 45652,HD 45652,HIP 30905,TIC 206948365,97.3058709,10.9336212,34.8541,44.073,0.0048,-0.0048,0.237,0.011,-0.011,0.607,0.026,-0.026,,,,227.7,5.6,-5.6,2463720.92,0.45,-0.45,,,,0.433,0.076,-0.076,0.433,0.076,-0.076,33.2,1.8,-1.8,0.92,0.13,-0.13,0.94,0.04,-0.04,5294.0,,,Radial Velocity,2008.0,1.0
UID_0030905_RVC_003.tbl,HD 45652,12,129.61990000028163,1.93m,"Santos et al. 2008 (A&A, 487, 369)",HD 45652 b,HD 45652,HD 45652,HIP 30905,TIC 206948365,97.3058709,10.9336212,34.8541,44.073,0.0048,-0.0048,0.237,0.011,-0.011,0.607,0.026,-0.026,,,,227.7,5.6,-5.6,2463720.92,0.45,-0.45,,,,0.433,0.076,-0.076,0.433,0.076,-0.076,33.2,1.8,-1.8,0.92,0.13,-0.13,0.94,0.04,-0.04,5294.0,,,Radial Velocity,2008.0,1.0
UID_0031039_RVC_001.tbl,6 Lyn,30,1528.7838000003248,1.88m,"Sato et al. 2008 (PASJ, 60, 1317)",6 Lyn b,6 Lyn,HD 45410,HIP 31039,TIC 444865362,97.6960311,58.1611753,54.6599,919.86,1.92,-3.71,2.028,0.003,-0.005,0.042,0.024,-0.032,,,,121.0,88.24,-61.71,2453537.3,121.2,-224.7,,,,1.881,0.038,-0.089,1.881,0.038,-0.089,32.76,0.67,-1.52,1.32,0.2,-0.21,4.94,0.55,-0.5,4941.0,,,Radial Velocity,2008.0,1.0
UID_0031246_RVC_001.tbl,HD 46375,50,2681.7746870000847,10m Keck I,"Butler et al. 2006 (ApJ, 646, 505)",HD 46375 b,HD 46375,HD 46375,HIP 31246,TIC 234928947,98.3030763,5.4625071,29.5529,3.023573,6.5e-05,-6.5e-05,0.0398,0.0023,-0.0023,0.063,0.026,-0.026,,,,114.0,24.0,-24.0,2451071.53,0.19,-0.19,,,,0.226,0.019,-0.019,0.226,0.019,-0.019,33.65,0.74,-0.74,0.92,,,,,,5285.0,,,Radial Velocity,2000.0,1.0
UID_0031246_RVC_002.tbl,HD 46375,24,515.8303999998607,10m Keck I,"Marcy et al. 2000 (ApJ, 536, L43)",HD 46375 b,HD 46375,HD 46375,HIP 31246,TIC 234928947,98.3030763,5.4625071,29.5529,3.023573,6.5e-05,-6.5e-05,0.0398,0.0023,-0.0023,0.063,0.026,-0.026,,,,114.0,24.0,-24.0,2451071.53,0.19,-0.19,,,,0.226,0.019,-0.019,0.226,0.019,-0.019,33.65,0.74,-0.74,0.92,,,,,,5285.0,,,Radial Velocity,2000.0,1.0
