pl_name,hostname,hd_name,hip_name,tic_id,ra,dec,sy_dist,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_rvamp,pl_rvamperr1,pl_rvamperr2,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2,st_teff,st_tefferr1,st_tefferr2,discoverymethod,disc_year,default_flag
K2-205 b,K2-205,,,TIC 344661825,15.2175909,0.425966,405.301,26.672263,0.00416,-0.003676,,,,,,,89.09695,0.65698,-1.19314,,,,,,,2457413.41914,0.004527,-0.006106,,,,,,,,,,0.951027,0.038002,-0.036122,1.077574,0.12848,-0.110324,5890.0,50.0,-50.0,Transit,2018.0,1
K2-206 b,K2-206,,,TIC 257392778,11.2564264,0.5931866,244.443,18.294549,0.001728,-0.001599,,,,,,,89.11217,0.63395,-1.22093,,,,,,,2457396.57661,0.00394,-0.004344,,,,,,,,,,0.789481,0.030025,-0.028406,0.758046,0.032077,-0.026695,5043.0,50.0,-50.0,Transit,2018.0,1
K2-207 b,K2-207,,,TIC 257571543,11.6996481,0.6406182,363.064,12.48749,0.001208,-0.001162,,,,,,,88.62001,0.98798,-1.58914,,,,,,,2457403.64459,0.003599,-0.003892,,,,,,,,,,0.941851,0.028266,-0.027981,0.928158,0.091635,-0.051017,5522.0,50.0,-50.0,Transit,2018.0,1
K2-208 b,K2-208,,,TIC 399722652,20.7789809,0.8890076,256.887,4.19097,0.00023,-0.00023,0.04878,0.00082,-0.00079,0.37,0.31,-0.21,86.94,1.8,-0.76,-210.0,160.0,-110.0,,,,2457430.039,0.0016,-0.0016,,,,,,,,,,0.881,0.045,-0.042,0.872,0.033,-0.03,5500.0,100.0,-100.0,Transit,2018.0,1
K2-209 b,K2-209,,,TIC 257436461,14.6903464,1.382807,76.4986,2.080615,0.000134,-0.00013,,,,,,,86.23126,2.66856,-6.34752,,,,,,,2457394.2331,0.002694,-0.002473,,,,,,,,,,0.74479,0.025614,-0.024071,0.712365,0.019673,-0.019635,4720.0,50.0,-50.0,Transit,2018.0,1
K2-210 b,K2-210,,,TIC 388801714,17.6412694,1.5784137,176.51,0.57023,3.2e-05,-3.2e-05,,,,,,,89.2,10.0,-8.0,,,,,,,2457465.80382,0.0023,-0.0012,,,,,,,,,,,,,0.89,0.15,-0.15,5500.0,45.0,-45.0,Transit,2018.0,1
K2-211 b,K2-211,,,TIC 399731211,21.1061587,1.7049101,272.297,0.669561,3.1e-05,-3.2e-05,0.01419,0.00021,-0.0002,0.19,0.3,-0.14,84.1,3.8,-3.0,-150.0,130.0,-110.0,,,,2457432.6479,0.0013,-0.0013,,,,,,,,,,0.851,0.039,-0.035,0.818,0.029,-0.027,5117.0,85.0,-86.0,Transit,2018.0,1
K2-213 b,K2-213,,,TIC 257435562,13.1403998,3.5077702,389.702,8.13087,0.001771,-0.001799,,,,,,,87.86162,1.56775,-3.73083,,,,,,,2457399.00256,0.006595,-0.007608,,,,,,,,,,1.069596,0.055343,-0.038464,1.20424,0.171832,-0.13406,5794.0,50.0,-50.0,Transit,2018.0,1
K2-215 b,K2-215,,,TIC 376905329,18.4700795,6.1238647,403.964,8.269648,0.000467,-0.000456,,,,,,,88.98419,0.72849,-1.42932,,,,,,,2457394.33225,0.002316,-0.002413,,,,,,,,,,0.999987,0.026234,-0.026878,0.974398,0.094703,-0.04919,5704.0,50.0,-50.0,Transit,2018.0,1
K2-217 b,K2-217,,,TIC 405333767,11.2983678,6.4815879,381.878,14.074524,0.000994,-0.000938,,,,,,,88.04322,1.41248,-2.97515,,,,,,,2457395.00447,0.002998,-0.002866,,,,,,,,,,1.102661,0.046475,-0.036976,1.333718,0.198959,-0.170697,5967.0,50.0,-50.0,Transit,2018.0,1
K2-218 b,K2-218,,,TIC 266014458,12.809613,6.8464327,394.083,8.679885,0.000417,-0.00043,,,,,,,88.45262,1.0792,-1.83992,,,,,,,2457396.45914,0.001941,-0.001918,,,,,,,,,,1.047488,0.030873,-0.027589,1.008231,0.080038,-0.045523,5757.0,50.0,-50.0,Transit,2018.0,1
K2-219 b,K2-219,,,TIC 266014079,12.8452963,8.8675474,325.4,3.901287,0.00066,-0.000677,,,,,,,86.79476,2.29465,-4.79793,,,,,,,2457396.7453,0.005869,-0.006484,,,,,,,,,,1.021545,0.033902,-0.029772,1.189232,0.158019,-0.144736,5753.0,50.0,-50.0,Transit,2018.0,1
K2-219 c,K2-219,,,TIC 266014079,12.8452963,8.8675474,325.4,6.66767,0.001283,-0.001569,,,,,,,87.26923,1.98283,-4.91325,,,,,,,2457398.41574,0.008988,-0.00748,,,,,,,,,,1.021545,0.033902,-0.029772,1.189232,0.158019,-0.144736,5753.0,50.0,-50.0,Transit,2018.0,1
K2-219 d,K2-219,,,TIC 266014079,12.8452963,8.8675474,325.4,11.137278,0.000808,-0.000786,,,,,,,88.28659,1.20067,-2.03684,,,,,,,2457404.59425,0.002304,-0.002516,,,,,,,,,,1.021545,0.033902,-0.029772,1.189232,0.158019,-0.144736,5753.0,50.0,-50.0,Transit,2018.0,1
K2-221 b,K2-221,,,TIC 257801011,16.6550286,10.1897385,318.81,2.399094,0.000125,-0.000118,,,,,,,85.44711,3.16563,-5.79342,,,,,,,2457395.35581,0.002326,-0.002162,,,,,,,,,,1.010842,0.024045,-0.024502,0.947599,0.044755,-0.029278,5716.0,50.0,-50.0,Transit,2018.0,1
K2-223 b,K2-223,,,TIC 98594138,185.306183,-10.2820915,198.604,0.50557,8.8e-05,-8.8e-05,,,,,,,89.7,10.0,-10.0,,,,,,,2457637.66396,0.0023,-0.002,,,,,,,,,,,,,1.0,0.06,-0.06,5859.0,50.0,-50.0,Transit,2018.0,1
K2-223 c,K2-223,,,TIC 98594138,185.306183,-10.2820915,198.604,4.562546,0.00014,-0.00014,,,,,,,89.6,4.0,-3.0,,,,,,,2457628.61208,0.0029,-0.0025,,,,,,,,,,,,,1.0,0.06,-0.06,5859.0,50.0,-50.0,Transit,2018.0,1
K2-224 b,K2-224,,,TIC 32425577,189.7041426,-10.0605942,275.255,4.47904,0.00116,-0.00132,0.0516,0.0004,-0.0004,,,,,,,,,,,,,2457585.6719,0.0135,-0.0111,,,,,,,,,,0.91,0.02,-0.02,0.84,0.01,-0.01,5620.0,42.0,-45.0,Transit,2018.0,1
K2-224 c,K2-224,,,TIC 32425577,189.7041426,-10.0605942,275.255,10.09489,0.00119,-0.00114,0.0886,0.0007,-0.0007,,,,,,,,,,,,,2457588.4157,0.0041,-0.0041,,,,,,,,,,0.91,0.02,-0.02,0.84,0.01,-0.01,5620.0,42.0,-45.0,Transit,2018.0,1
K2-225 b,K2-225,,,TIC 98677125,186.5410958,-9.6248232,357.778,15.8723,0.0021,-0.0019,0.1409,0.0033,-0.0031,0.23,0.39,-0.16,88.64,0.85,-0.6,-160.0,130.0,-120.0,,,,2457619.1111,0.0031,-0.003,,,,,,,,,,1.482,0.11,-0.096,1.7,0.094,-0.087,5520.0,140.0,-140.0,Transit,2018.0,1
K2-226 b,K2-226,,,TIC 176938958,183.6456643,-9.5626286,211.265,3.27109,0.00036,-0.00039,0.04095,0.00066,-0.00049,0.22,0.37,-0.16,87.6,1.5,-1.1,-33.0,99.0,-130.0,,,,2457620.0082,0.002,-0.002,,,,,,,,,,0.856,0.042,-0.03,0.889,0.034,-0.032,5288.0,99.0,-99.0,Transit,2018.0,1
K2-227 b,K2-227,,,TIC 156599123,190.9484237,-8.4784159,187.234,13.621832,0.003188,-0.003268,,,,,,,88.37406,1.22194,-7.29993,,,,,,,2457592.23831,0.009716,-0.00941,,,,,,,,,,0.950811,0.027833,-0.030228,0.890666,0.04077,-0.030696,5673.0,50.0,-50.0,Transit,2018.0,1
K2-228 b,K2-228,,,TIC 98751904,187.2947047,-6.8342028,129.46,2.69828,0.00022,-0.00022,0.0338,0.0003,-0.0003,,,,,,,,,,,,,2457583.1943,0.0039,-0.0041,,,,,,,,,,0.71,0.02,-0.02,0.65,0.01,-0.01,4715.0,48.0,-46.0,Transit,2018.0,1
K2-229 b,K2-229,,,TIC 98720809,186.8729195,-6.7218474,102.564,0.584216,2.2e-05,-2.2e-05,,,,,,,89.7,4.0,-4.0,,,,,,,2457646.56655,0.00046,-0.00077,,,,,,,,,,,,,0.79,0.01,-0.01,5315.0,35.0,-35.0,Transit,2018.0,1
K2-229 c,K2-229,,,TIC 98720809,186.8729195,-6.7218474,102.564,8.32727,0.00041,-0.00043,0.0769,0.0003,-0.0003,,,,,,,,,,,,,2457586.3431,0.0019,-0.0019,,,,,,,,,,0.87,0.01,-0.01,0.79,0.01,-0.01,5315.0,35.0,-31.0,Transit,2018.0,1
K2-230 b,K2-230,,,TIC 288527728,191.363117,-6.576051,540.773,2.86041,0.00061,-0.00061,0.0409,0.0003,-0.0002,,,,,,,,,,,,,2457582.5918,0.0093,-0.0091,,,,,,,,,,1.11,0.02,-0.02,1.39,0.04,-0.04,5945.0,23.0,-25.0,Transit,2018.0,1
EPIC 229004835 b,EPIC 229004835,,,TIC 94924543,186.4860415,-1.4047214,121.971,16.141132,1.9e-05,-1.9e-05,0.1237,0.0017,-0.0017,0.23,,,88.08,0.26,-0.24,,,,,,,2457920.44584,0.0008,-0.0008,0.03272206,0.00503416,-0.00471953,,,,2.76,0.39,-0.39,0.97,0.04,-0.04,0.999,0.008,-0.008,5868.0,60.0,-60.0,Transit,2023.0,1
K2-259 b,K2-259,,,TIC 377259959,186.8026947,1.5668631,416.457,15.48043,0.00332,-0.00392,0.1271,0.001,-0.0011,,,,,,,,,,,,,2457585.7094,0.01,-0.0102,,,,,,,,,,1.14,0.03,-0.03,1.13,0.03,-0.02,6059.0,62.0,-76.0,Transit,2018.0,1
K2-80 d,K2-80,,,TIC 242961495,59.037486,13.5590288,200.802,28.867253,0.00514,-0.004625,,,,,,,89.39678,0.42941,-0.76786,,,,,,,2457082.93709,0.003637,-0.004477,,,,,,,,,,0.913111,0.020845,-0.024425,0.841458,0.030552,-0.021737,5377.0,50.0,-50.0,Transit,2018.0,1
EPIC 228836835 b,EPIC 228836835,,,TIC 51641442,189.5748998,-5.2446247,150.124,0.728113,6.3e-05,-6.3e-05,,,,,,,89.7,7.0,-5.0,,,,,,,2457585.45061,0.0014,-0.0012,,,,,,,,,,,,,0.32,0.07,-0.07,3782.0,152.0,-152.0,Transit,2021.0,1
K2-331 c,K2-331,,,TIC 46296576,132.7376431,13.170269,211.43,22.996591,0.001848,-0.001859,,,,,,,,,,,,,,,,2458113.304754,0.00233,-0.002335,,,,,,,,,,1.1,0.03,-0.04,1.06,0.03,-0.02,5994.0,93.0,-91.0,Transit,2021.0,1
K2-333 b,K2-333,,,TIC 330690135,136.7892752,15.2056765,343.99,14.759287,0.000243,-0.00024,,,,,,,,,,,,,,,,2458097.395983,0.000766,-0.000749,,,,,,,,,,1.06,0.04,-0.04,1.22,0.05,-0.05,5880.0,85.0,-82.0,Transit,2021.0,1
K2-334 b,K2-334,,,TIC 330687113,136.4894259,16.3255146,371.823,5.113981,6.1e-05,-6.2e-05,,,,,,,,,,,,,,,,2458096.810228,0.00055,-0.000536,,,,,,,,,,1.36,0.05,-0.05,1.49,0.07,-0.06,6502.0,132.0,-130.0,Transit,2021.0,1
K2-342 b,K2-342,,,TIC 197215129,133.1218996,21.2386816,208.357,11.561052,0.00069,-0.000668,,,,,,,,,,,,,,,,2458099.10726,0.00239,-0.002546,,,,,,,,,,1.01,0.05,-0.05,1.09,0.03,-0.03,5920.0,104.0,-104.0,Transit,2021.0,1
K2-343 c,K2-343,,,TIC 197246627,134.2021746,21.5026882,166.169,7.676972,1.2e-05,-1.2e-05,,,,,,,,,,,,,,,,2457144.624554,0.001285,-0.001309,,,,,,,,,,0.49,0.01,-0.01,0.46,0.01,-0.01,3804.0,93.0,-74.0,Transit,2021.0,1
K2-344 b,K2-344,,,TIC 203289099,136.3614923,21.6685886,75.1691,3.35585,9.1e-05,-9.3e-05,,,,,,,,,,,,,,,,2458095.747731,0.001269,-0.00125,,,,,,,,,,0.51,0.01,-0.01,0.49,0.01,-0.01,4374.0,38.0,-34.0,Transit,2021.0,1
K2-348 b,K2-348,,,TIC 117275513,130.8783479,24.4229559,201.856,4.688418,0.000119,-0.000117,,,,,,,,,,,,,,,,2458096.716772,0.000995,-0.001053,,,,,,,,,,0.83,0.02,-0.01,0.85,0.02,-0.02,5077.0,40.0,-39.0,Transit,2021.0,1
K2-348 c,K2-348,,,TIC 117275513,130.8783479,24.4229559,201.856,12.550171,0.001018,-0.001057,,,,,,,,,,,,,,,,2458104.435651,0.003152,-0.003022,,,,,,,,,,0.83,0.02,-0.01,0.85,0.02,-0.02,5077.0,40.0,-39.0,Transit,2021.0,1
K2-352 c,K2-352,,,TIC 86130229,140.4451478,18.469628,176.051,8.234885,0.000508,-0.000475,,,,,,,,,,,,,,,,2458098.716929,0.002711,-0.002885,,,,,,,,,,0.98,0.04,-0.04,0.95,0.02,-0.02,5791.0,81.0,-81.0,Transit,2021.0,1
K2-352 d,K2-352,,,TIC 86130229,140.4451478,18.469628,176.051,14.871387,0.000916,-0.000936,,,,,,,,,,,,,,,,2458103.622842,0.002276,-0.002256,,,,,,,,,,0.98,0.04,-0.04,0.95,0.02,-0.02,5791.0,81.0,-81.0,Transit,2021.0,1
G 9-40 b,G 9-40,,,TIC 203214081,134.7188514,21.0747961,27.9276,5.7459982,2e-06,-2e-06,0.0418,0.00064,-0.00064,0.0,,,89.03,0.1,-0.1,90.0,,,,,,2459503.32682,0.00042,-0.00042,0.01258541,0.0019822,-0.0019822,,,,3.22,0.49,-0.49,0.2952,0.0136,-0.0136,0.3026,0.0095,-0.0095,3395.0,51.0,-51.0,Transit,2019.0,1
HD 80653 b,HD 80653,HD 80653,,TIC 55315929,140.3390845,14.3678691,109.86,0.719573,2.1e-05,-2.1e-05,0.01661,0.00019,-0.00019,0.0,,,82.1,2.4,-2.4,,,,,,,2458134.4244,0.0007,-0.0007,0.01799713,0.00113269,-0.00110122,,,,3.62,0.21,-0.21,1.18,0.04,-0.04,1.22,0.01,-0.01,5959.0,61.0,-61.0,Transit,2020.0,1
Kepler-21 b,Kepler-21,HD 179070,HIP 94112,TIC 121214185,287.3619673,38.7141384,108.522,2.7858212,3.2e-06,-3.2e-06,0.0434,0.00021,-0.00032,0.0,,,83.2,0.28,-0.26,,,,,,,2455093.83716,0.00085,-0.00085,0.02359764,0.00409026,-0.00409026,,,,2.7,0.46,-0.46,1.408,0.021,-0.03,1.902,0.018,-0.012,6305.0,50.0,-50.0,Transit,2012.0,1
Kepler-8 b,Kepler-8,,,TIC 123233041,281.2881335,42.4510975,1021.87,3.5224991,7e-07,-7e-07,0.0474,0.0018,-0.0021,,,,83.978,0.036,-0.033,,,,,,,2454954.11931,2e-05,-2e-05,0.59,0.13,-0.12,,,,68.4,12.0,-12.0,1.213,0.067,-0.062,1.486,0.053,-0.062,6213.0,150.0,-150.0,Transit,2010.0,1
TOI-4588 b,TOI-4588,,HIP 92247,TIC 48031665,282.0004201,48.542256,225.181,13.11881173651,0.00022353225,-0.00017837034,,,,,,,88.66116,0.95267,-1.78667,,,,,,,2458689.14526449,0.01149364,-0.01435583,,,,,,,,,,,,,1.57458,,,7746.12,,,Transit,2026.0,1
KOI-984 b,KOI-984,,,TIC 122784501,291.0489438,36.8400772,252.667,4.2881785,3.5e-06,-3.5e-06,0.0504,0.0006,-0.0006,0.12,0.02,-0.02,,,,-75.0,12.0,-12.0,,,,2454957.7837,0.0014,-0.0014,,,,,,,,,,0.928,0.031,-0.031,0.818,0.026,-0.025,5295.0,150.0,-150.0,Transit,2022.0,1
Kepler-505 b,Kepler-505,,,TIC 158631520,287.857953,42.5426758,283.41,27.52197994,3.295e-05,-3.295e-05,,,,,,,,,,,,,,,,2455022.823547,0.00088,-0.00088,,,,,,,,,,0.55,0.023,-0.023,0.53,0.021,-0.018,3931.0,48.32,-40.61,Transit,2016.0,1
Kepler-745 b,Kepler-745,,,TIC 137307173,291.4994412,37.0592571,1780.38,9.93143556,5.945e-05,-5.945e-05,,,,,,,,,,,,,,,,2454969.49303,0.00513,-0.00513,,,,,,,,,,1.04,0.069,-0.065,1.04,0.278,-0.104,5849.0,106.52,-158.12,Transit,2016.0,1
Kepler-262 c,Kepler-262,,,TIC 122673489,290.7287168,37.2526575,613.129,21.853722,0.000187,-0.000187,0.152,,,,,,,,,,,,,,,2454977.31467,0.00506,-0.00506,,,,,,,,,,,,,0.881,0.361,-0.361,5841.0,200.0,-200.0,Transit,2014.0,1
Kepler-748 b,Kepler-748,,,TIC 137545963,292.2628779,37.2369732,1705.99,7.40742793,3.434e-05,-3.434e-05,,,,,,,,,,,,,,,,2455188.49521,0.0032,-0.0032,,,,,,,,,,1.07,0.09,-0.071,1.1,0.283,-0.122,5934.0,95.16,-141.93,Transit,2016.0,1
Kepler-264 b,Kepler-264,,,TIC 137347078,292.044628,37.3761861,942.173,40.806231,0.000538,-0.000538,0.249,,,,,,,,,,,,,,,2454988.71209,0.0079,-0.0079,,,,,,,,,,,,,1.55,0.314,-0.314,6158.0,100.0,-100.0,Transit,2014.0,1
HD 73344 b,HD 73344,HD 73344,HIP 42403,TIC 175193677,129.6894456,23.6852651,35.26,15.611,3e-05,-3e-05,0.131,0.0003,-0.0002,0.03,0.019,-0.013,88.082,0.051,-0.056,153.891,119.02,-90.006,,,,2458095.9,0.003,-0.003,0.03297377,,,,,,2.34,,,1.2,0.02,-0.02,1.22,0.04,-0.04,6252.6,1.87,-1.51,Transit,2024.0,1
Kepler-1732 b,Kepler-1732,,,TIC 137547023,292.2910129,37.5807686,1289.41,32.31240082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.043,0.107,-0.08,1.494,0.244,-0.326,5821.0,79.0,-79.0,Transit,2021.0,1
Kepler-263 b,Kepler-263,,,TIC 137637249,292.4698022,37.5677941,754.747,16.568087,6.5e-05,-6.5e-05,0.12,,,,,,,,,,,,,,,2454979.15154,0.00238,-0.00238,,,,,,,,,,,,,0.785,0.427,-0.427,5265.0,200.0,-200.0,Transit,2014.0,1
Kepler-261 b,Kepler-261,,,TIC 137148674,291.3647333,37.609239,317.499,10.381227,1.6e-05,-1.6e-05,0.088,,,,,,,,,,,,,,,2455101.02361,0.00075,-0.00075,,,,,,,,,,,,,0.794,0.05,-0.05,5098.0,100.0,-100.0,Transit,2014.0,1
K2-368 d,K2-368,,,TIC 38136597,332.6357627,-11.1661157,206.608,20.201085,0.002354,-0.002736,,,,,,,,,,,,,,,,2456988.5374,0.0026,-0.0018,,,,,,,,,,0.746,0.334,-0.232,0.663,0.047,-0.045,4663.0,138.0,-138.0,Transit,2022.0,1
K2-368 c,K2-368,,,TIC 38136597,332.6357627,-11.1661157,206.608,9.660186,0.001164,-0.001169,,,,,,,,,,,,,,,,2456977.8722,0.0037,-0.0052,,,,,,,,,,0.746,0.334,-0.232,0.663,0.047,-0.045,4663.0,138.0,-138.0,Transit,2022.0,1
Kepler-1733 b,Kepler-1733,,,TIC 122781795,291.1384628,37.8592447,2080.51,9.229579926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.273,0.077,-0.085,1.252,0.212,-0.085,6320.0,75.0,-88.0,Transit,2021.0,1
Kepler-754 b,Kepler-754,,,TIC 138036531,293.2541121,37.8461519,1770.27,14.5596237,0.0002013,-0.0002013,,,,,,,,,,,,,,,,2454968.96181,0.00956,-0.00956,,,,,,,,,,1.06,0.084,-0.077,1.08,0.258,-0.12,5935.0,126.07,-181.97,Transit,2016.0,1
K2-373 b,K2-373,,,TIC 27626711,123.1361518,13.6884986,229.567,11.02066,0.001431,-0.001368,,,,,,,,,,,,,,,,2457150.2894,0.0042,-0.0043,,,,,,,,,,1.158,0.499,-0.349,1.486,0.083,-0.079,6138.0,138.0,-138.0,Transit,2022.0,1
Kepler-753 b,Kepler-753,,,TIC 351056774,291.9032411,37.9023677,274.767,5.747725012,8.377e-06,-8.377e-06,,,,,,,,,,,,,,,,2454966.29818,0.0012,-0.0012,,,,,,,,,,0.68,0.025,-0.029,0.65,0.018,-0.022,4346.0,51.36,-39.68,Transit,2016.0,1
K2-339 b,K2-339,,,TIC 175241633,130.082542,18.6929046,360.36,19.507428,0.000116,-0.000113,,,,,,,,,,,,,,,,2457153.004667,0.004642,-0.005128,,,,,,,,,,0.74,0.04,-0.03,0.72,0.03,-0.03,4857.0,86.0,-84.0,Transit,2021.0,1
Kepler-752 b,Kepler-752,,,TIC 137548225,292.2681469,37.955672,1232.29,18.82747265,8.811e-05,-8.811e-05,,,,,,,,,,,,,,,,2455029.18905,0.00356,-0.00356,,,,,,,,,,0.87,0.054,-0.056,0.83,0.071,-0.056,5373.0,161.73,-107.25,Transit,2016.0,1
K2-343 b,K2-343,,,TIC 197246627,134.2021746,21.5026882,166.169,2.787174,4e-06,-4e-06,,,,,,,,,,,,,,,,2457141.32497,0.001208,-0.001231,,,,,,,,,,0.49,0.01,-0.01,0.46,0.01,-0.01,3804.0,93.0,-74.0,Transit,2021.0,1
Kepler-766 b,Kepler-766,,,TIC 138036952,293.1845144,37.9698357,2297.62,6.10027804,1.64e-05,-1.64e-05,,,,,,,,,,,,,,,,2454968.58673,0.00248,-0.00248,,,,,,,,,,1.1,0.088,-0.072,1.15,0.313,-0.133,5992.0,95.54,-140.96,Transit,2016.0,1
Kepler-771 b,Kepler-771,,,TIC 121276933,287.4441104,38.0884183,1393.85,8.73485836,4.732e-05,-4.732e-05,,,,,,,,,,,,,,,,2454968.08331,0.00437,-0.00437,,,,,,,,,,1.03,0.081,-0.073,1.05,0.179,-0.113,5906.0,145.88,-193.81,Transit,2016.0,1
EPIC 212624936 c,EPIC 212624936,,,TIC 2764004,210.6376171,-10.0236852,561.929,11.811437,0.00011,-0.00011,,,,,,,90.0,1.0,-0.9,,,,,,,2457233.78707,0.0029,-0.0033,,,,,,,,,,,,,0.93,0.2,-0.2,5765.0,170.0,-170.0,Transit,2021.0,1
Kepler-773 b,Kepler-773,,,TIC 122682991,290.8846217,38.0575539,547.026,3.749100061,7.141e-06,-7.141e-06,,,,,,,,,,,,,,,,2454968.10921,0.00152,-0.00152,,,,,,,,,,1.04,0.035,-0.034,1.01,0.053,-0.044,5850.0,76.73,-65.3,Transit,2016.0,1
K2-379 b,K2-379,,,TIC 90090343,283.0317641,-27.1807287,182.207,8.777247,0.000625,-0.000611,,,,,,,,,,,,,,,,2457303.9091,0.0039,-0.0027,,,,,,,,,,0.856,0.375,-0.265,0.751,0.056,-0.052,4603.0,138.0,-138.0,Transit,2022.0,1
K2-380 b,K2-380,,,TIC 90605642,283.4346389,-26.5387308,249.303,9.401312,0.000469,-0.000506,,,,,,,,,,,,,,,,2457302.9354,0.002,-0.0017,,,,,,,,,,0.993,0.416,-0.302,1.32,0.078,-0.072,5911.0,138.0,-138.0,Transit,2022.0,1
Kepler-767 b,Kepler-767,,,TIC 137220387,291.5791562,38.0358066,2251.03,161.5280101,0.0003086,-0.0003086,,,,,,,,,,,,,,,,2455031.00109,0.00139,-0.00139,,,,,,,,,,0.96,0.063,-0.058,0.94,0.12,-0.077,5694.0,163.45,-124.14,Transit,2016.0,1
Kepler-260 b,Kepler-260,,,TIC 137348863,291.9259658,38.0140525,627.365,8.187399,2.2e-05,-2.2e-05,0.075,,,,,,,,,,,,,,,2455093.86771,0.00136,-0.00136,,,,,,,,,,,,,0.862,0.233,-0.233,5250.0,257.0,-257.0,Transit,2014.0,1
Kepler-268 b,Kepler-268,,,TIC 137348987,291.9761559,38.0550327,851.87,25.934138,0.000142,-0.000142,0.18,,,,,,,,,,,,,,,2454982.76209,0.00339,-0.00339,,,,,,,,,,,,,1.274,0.234,-0.234,6081.0,100.0,-100.0,Transit,2014.0,1
K2-384 f,K2-384,,,TIC 399702475,20.4998403,0.7509701,82.6603,13.62749,0.000342,-0.000574,,,,,,,,,,,,,,,,2457392.6002,0.0009,-0.0012,,,,,,,,,,0.33,0.009,-0.009,0.348,0.011,-0.01,3623.0,138.0,-138.0,Transit,2022.0,1
K2-384 d,K2-384,,,TIC 399702475,20.4998403,0.7509701,82.6603,6.679582,0.000719,-0.000498,,,,,,,,,,,,,,,,2457392.4243,0.0042,-0.0039,,,,,,,,,,0.33,0.009,-0.009,0.348,0.011,-0.01,3623.0,138.0,-138.0,Transit,2022.0,1
K2-384 c,K2-384,,,TIC 399702475,20.4998403,0.7509701,82.6603,4.194766,0.000309,-0.000189,,,,,,,,,,,,,,,,2457394.4158,0.0023,-0.0035,,,,,,,,,,0.33,0.009,-0.009,0.348,0.011,-0.01,3623.0,138.0,-138.0,Transit,2022.0,1
K2-384 e,K2-384,,,TIC 399702475,20.4998403,0.7509701,82.6603,9.715043,0.001003,-0.000739,,,,,,,,,,,,,,,,2457398.9666,0.0026,-0.0049,,,,,,,,,,0.33,0.009,-0.009,0.348,0.011,-0.01,3623.0,138.0,-138.0,Transit,2022.0,1
K2-385 b,K2-385,,,TIC 257429687,12.6140752,5.8712567,420.819,2.380867,0.000161,-0.000216,,,,,,,,,,,,,,,,2457393.4544,0.0049,-0.0038,,,,,,,,,,0.927,0.412,-0.286,0.761,0.057,-0.052,4844.0,138.0,-138.0,Transit,2022.0,1
Kepler-1736 b,Kepler-1736,,,TIC 394179552,289.7766991,38.2622374,1430.0,37.81029892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.976,0.129,-0.116,0.973,0.302,-0.121,6085.0,182.0,-200.0,Transit,2021.0,1
K2-386 b,K2-386,,,TIC 376879052,18.2999964,7.0130302,428.785,7.473223,0.000374,-0.000312,,,,,,,,,,,,,,,,2457395.9056,0.0024,-0.0025,,,,,,,,,,0.911,0.088,-0.083,0.97,0.023,-0.022,5749.0,22.0,-22.0,Transit,2022.0,1
Kepler-774 b,Kepler-774,,,TIC 122780849,291.0318604,38.211894,917.804,11.0895723,4.373e-05,-4.373e-05,,,,,,,,,,,,,,,,2454974.76206,0.00355,-0.00355,,,,,,,,,,1.57,0.113,-0.136,2.42,0.339,-0.408,6403.0,86.23,-76.7,Transit,2016.0,1
Kepler-772 b,Kepler-772,,,TIC 137150277,291.423582,38.2165603,1130.21,12.99207337,5.428e-05,-5.428e-05,,,,,,,,,,,,,,,,2454969.3195,0.00308,-0.00308,,,,,,,,,,0.98,0.041,-0.042,1.11,0.221,-0.147,5714.0,67.61,-85.03,Transit,2016.0,1
K2-268 d,K2-268,,,TIC 444037742,133.7094899,11.8482712,327.783,4.528598,1.6e-05,-1.5e-05,,,,,,,,,,,,,,,,2457143.974654,0.003182,-0.0033,,,,,,,,,,0.84,0.02,-0.02,0.78,0.02,-0.02,5106.0,70.0,-61.0,Transit,2021.0,1
K2-268 f,K2-268,,,TIC 444037742,133.7094899,11.8482712,327.783,26.27057,0.000105,-0.000109,,,,,,,,,,,,,,,,2457142.191739,0.003964,-0.003853,,,,,,,,,,0.84,0.02,-0.02,0.78,0.02,-0.02,5106.0,70.0,-61.0,Transit,2021.0,1
K2-268 e,K2-268,,,TIC 444037742,133.7094899,11.8482712,327.783,6.131243,3.2e-05,-3.3e-05,,,,,,,,,,,,,,,,2457142.343959,0.00485,-0.004706,,,,,,,,,,0.84,0.02,-0.02,0.78,0.02,-0.02,5106.0,70.0,-61.0,Transit,2021.0,1
