P_true,snr,K_true,e_true,omega_true,P_rec,K_rec,e_rec,dP_rel,dK_rel,de,chi2,alias
1.0,2.0,7.319621236285118,0.20020674184625428,334.91226400282784,1123.9940546704363,42.199687598538134,0.8455899607720674,1122.9940546704363,4.765282961547814,0.6453832189258131,6.541074027860206,1
1.0,2.0,9.281034732144132,0.20076277959416736,271.44939408950535,4999.999999999999,14.783163855184485,0.0,4998.999999999999,0.5928357431940388,0.20076277959416736,10.80326136112574,1
1.0,2.0,9.44948448559804,0.2898287471092017,213.0671167952208,2.8952597174552186,25.56850209691904,0.652676026723622,1.8952597174552186,1.7058092042891857,0.3628472796144203,16.1598756915965,1
1.0,2.0,10.897335082212908,0.28048690813290456,158.26694325863733,10.579110585665154,11.052637558882003,0.8246444463379554,9.579110585665154,0.014251417938187981,0.5441575382050509,6.251664742809741,1
1.0,2.0,10.663892903071517,0.32569935964490176,353.67044110584504,370.67105237150844,4.727579873027241,0.7922200162449118,369.67105237150844,0.5566741042883544,0.46652065660001,0.002135586257440283,1
1.0,2.0,11.188098156923497,0.5348314817334066,145.63773926139555,28.048026068524248,5.856419572664201,0.99,27.048026068524248,0.4765491426225921,0.45516851826659344,0.04369895281315623,1
1.0,2.0,8.762446769851387,0.09793216494993374,156.09677623572273,110.24646383852586,12.30580344960528,0.9539238022117515,109.24646383852586,0.40437982367497904,0.8559916372618178,2.785256826200082,1
1.0,2.0,9.688833901568678,0.42979254438589926,197.87025157975285,4999.999999999999,9.798873102443684,0.8755088400845923,4998.999999999999,0.011357321427214268,0.44571629569869303,1.0729787622950633,1
1.0,2.0,13.866899691935174,0.3429247068246199,164.37173887487918,0.914861159507273,15.017619892390293,0.2568529701437309,0.08513884049272702,0.08298323533156905,0.08607173668088902,0.9594928176277584,0
1.0,2.0,7.58356363448703,0.11958604117705134,109.72000062536901,5.502153299458945,11.810698314493722,0.8815132767975987,4.502153299458945,0.5574074252879432,0.7619272356205474,4.383717607345386,1
1.0,2.0,10.575002835714145,0.22676533291615064,125.76741362768185,1102.1205629689205,63.588889669425384,0.99,1101.1205629689205,5.013132162449311,0.7632346670838493,2.935965780350079,1
1.0,2.0,8.329253859702552,0.13613534108511874,155.43628661787113,1.2229274423871108,2.7588018599374244,0.0,0.22292744238711082,0.6687816332163101,0.13613534108511874,1.7380457723442817,0
1.0,2.0,11.52846103270966,0.2547767447712591,210.44248262865898,1.0426446994771517,9.46639835095802,0.0,0.04264469947715166,0.17886712510030245,0.2547767447712591,0.5901762918023606,0
1.0,2.0,9.196697973846492,0.26083869541714805,312.25015903116457,9.881692770227076,42.66449534345176,0.9218554214841806,8.881692770227076,3.639110196374913,0.6610167260670325,2.368328048237116,1
1.0,2.0,6.540000722827225,0.3043970776493025,152.49496823739636,0.5,6.023069116499313,0.31012572603924204,0.5,0.0790415212835701,0.005728648389939528,0.9002375391764782,1
1.0,2.0,7.407542857219096,0.2817650038323573,89.9141291027522,105.31611532892306,34.5709640665966,0.9703431368017014,104.31611532892306,3.666994809608846,0.6885781329693441,4.993268019329474,1
1.0,2.0,9.526323535444803,0.09496611917027216,18.59692825505167,362.9152307216744,4.420219031649595,0.25438674473470296,361.9152307216744,0.5359994844597511,0.15942062556443082,0.7116902687237853,1
1.0,2.0,9.351079834481784,0.40434607761242075,252.39504392096887,1.2183172293924667,101.32182525492112,0.9474802926737517,0.21831722939246667,9.835307477677647,0.543134215061331,0.18052697614286808,0
1.0,2.0,8.555942062358085,0.4308761028637435,304.3334281126369,0.5000201451946371,30.036093602711475,0.7180023061357446,0.4999798548053629,2.5105536460859685,0.28712620327200106,13.553837165877177,1
1.0,2.0,10.2167422188741,0.27262373194019174,269.49606073018015,1.0505887705205368,6.610514548180459,0.24254525891729445,0.050588770520536785,0.3529723656951631,0.03007847302289729,5.7444309795288415,0
1.0,2.0,9.820401372359694,0.1369251953397843,299.3965596712652,2526.6845879770663,10.445017792847551,0.0,2525.6845879770663,0.0636039604497114,0.1369251953397843,0.47063319444629137,1
1.0,2.0,7.876804177514014,0.34388704291534755,129.83070993173095,43.69606724983398,16.29081772597021,0.9199743857330027,42.69606724983398,1.068201437897334,0.5760873428176552,0.11360790115967308,1
1.0,2.0,10.938688929698902,0.34618275008639093,283.51003811496815,1.0179990835076573,4.650333456663711,0.7001040260296243,0.017999083507657332,0.5748728676214658,0.35392127594323336,3.1328791767229154,0
1.0,2.0,8.888569706407349,0.3829163082908807,46.37052738708047,0.5000054654097628,3.4291861312366954,0.46660344546141763,0.49999453459023724,0.6142027070154202,0.08368713717053694,0.0048957224951578894,1
